id,name,genre,artists,album,popularity,duration_ms,explicit,track_name_raw,artist_name_raw,track_name_norm,artist_name_norm,track_artist_key
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,tango,Fleetwood Mac,Tango In the Night (Deluxe Edition),76,226653,False,Everywhere - 2017 Remaster,Fleetwood Mac,everywhere 2017 remaster,fleetwood mac,everywhere 2017 remaster | fleetwood mac
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,tango,Fleetwood Mac,Tango In the Night (Deluxe Edition),69,221053,False,Little Lies - 2017 Remaster,Fleetwood Mac,little lies 2017 remaster,fleetwood mac,little lies 2017 remaster | fleetwood mac
5mDmqW7YLB90KliH2rQkHt,Tango,tango,The Vitals 808,"The Vitals 808 EP, Vol. II",18,233750,False,Tango,The Vitals 808,tango,the vitals 808,tango | the vitals 808
3dAWzqTba0KHVSR2Ft2hde,The Devils Tango,tango,"That Mexican OT, C4Play",The Devils Tango,45,135085,True,The Devils Tango,"That Mexican OT, C4Play",the devils tango,that mexican ot c4play,the devils tango | that mexican ot c4play
7CufDALaisOBzcT0nfeaZF,TANGO,tango,Tananai,TANGO,51,209062,False,TANGO,Tananai,tango,tananai,tango | tananai
3yUnGsC8TJRrSpTyWxUPY4,Tingo y Tango,tango,Junior H,Cruisin' with Junior H,46,212641,False,Tingo y Tango,Junior H,tingo y tango,junior h,tingo y tango | junior h
7ovKHxd5WcLTdR69xthpVB,Tango,tango,Ace Hood,Trust the Process II: Undefeated,20,101044,True,Tango,Ace Hood,tango,ace hood,tango | ace hood
1VN2vWSkSmMKOhxr8lHzSx,Seven Wonders - 2017 Remaster,tango,Fleetwood Mac,Tango In the Night (Deluxe Edition),61,222400,False,Seven Wonders - 2017 Remaster,Fleetwood Mac,seven wonders 2017 remaster,fleetwood mac,seven wonders 2017 remaster | fleetwood mac
0LSLM0zuWRkEYemF7JcfEE,Technologic,techno,Daft Punk,Human After All,45,284280,False,Technologic,Daft Punk,technologic,da,technologic | da
0a0EYuSVqeVqV8kjN9bFYC,Techno Show,techno,Peach Pit,Being So Normal,49,226613,False,Techno Show,Peach Pit,techno show,peach pit,techno show | peach pit
1Tk7GuYDspyvq16jy2Tpwl,TECHNO + TEQUILA (feat. Morgan Harvill),techno,"Disco Lines, Morgan Harvill",TECHNO + TEQUILA (feat. Morgan Harvill),48,140952,False,TECHNO + TEQUILA (feat. Morgan Harvill),"Disco Lines, Morgan Harvill",techno tequila,disco lines morgan harvill,techno tequila | disco lines morgan harvill
4GT1NVYkxsN3grh7zclyLa,Techno Party,techno,"Tujamo, VINNE, Murotani",Techno Party,46,197142,False,Techno Party,"Tujamo, VINNE, Murotani",techno party,tujamo vinne murotani,techno party | tujamo vinne murotani
2tS0iNc2QTb3ADhlAydiDa,Techno Cumbia,techno,Selena,Amor Prohibido,51,227440,False,Techno Cumbia,Selena,techno cumbia,selena,techno cumbia | selena
57Qo5vyAdfZv9qMK8xUb0k,TECHNO KITTY,techno,"Lytra, Vyzer, WASTY",TECHNO KITTY,34,143728,True,TECHNO KITTY,"Lytra, Vyzer, WASTY",techno kitty,lytra vyzer wasty,techno kitty | lytra vyzer wasty
1XK0SrwnujLMZv22WjVQU9,Tekkno Train,techno,Electric Callboy,TEKKNO,60,177626,False,Tekkno Train,Electric Callboy,tekkno train,electric callboy,tekkno train | electric callboy
1hvuvBd32cZBhk7QIfvpR4,Techno Girl,techno,JSTJR,Techno Girl,37,172800,False,Techno Girl,JSTJR,techno girl,jstjr,techno girl | jstjr
2hTx8adLNJBwhLsavI1Xvr,Techno Syndrome (Mortal Kombat),techno,The Immortals,Mortal Kombat: The Album,50,205760,False,Techno Syndrome (Mortal Kombat),The Immortals,techno syndrome mortal kombat,the immortals,techno syndrome mortal kombat | the immortals
3qqEFTIFcZuWJYBtshrxca,Techno Disco Tool - Radio Edit,techno,Mella Dee,Techno Disco Tool (Radio Edit),49,194307,False,Techno Disco Tool - Radio Edit,Mella Dee,techno disco tool radio edit,mella dee,techno disco tool radio edit | mella dee
21qnJAMtzC6S5SESuqQLEK,Pump Up The Jam,techno,Technotronic,Pump Up The Jam,64,320306,False,Pump Up The Jam,Technotronic,pump up the jam,technotronic,pump up the jam | technotronic
4LNme4aVyJWQhYPYPnMxpf,TECHNO THOT!,techno,KAMAARA,TrenchBoy||,30,124114,True,TECHNO THOT!,KAMAARA,techno thot,kamaara,techno thot | kamaara
5kr9HU28PSpkmQZ6z9Z1Mx,TECHNO KILLA,techno,KUTE,TECHNO KILLA,49,130041,True,TECHNO KILLA,KUTE,techno killa,kute,techno killa | kute
5QaUJb1TT12DtUWc7TyKq7,i love techno,techno,Kiraw,i love techno,38,98223,True,i love techno,Kiraw,i love techno,kiraw,i love techno | kiraw
6SfDIoY55WsawNBY56vJFl,Tecnobow,techno,"El Alfa, Diplo",El Androide,32,226134,False,Tecnobow,"El Alfa, Diplo",tecnobow,el alfa diplo,tecnobow | el alfa diplo
2z4GyQGprdaR11RTHjwH1o,TECHNO - VIP,techno,ZAPRAVKA,TECHNO (VIP),51,120000,False,TECHNO - VIP,ZAPRAVKA,techno vip,zapravka,techno vip | zapravka
3OgU43E7rPo3u9fNEIpdWi,Technicolor,techno,Madeon,Adventure (Deluxe),32,385413,False,Technicolor,Madeon,technicolor,madeon,technicolor | madeon
0UAEHlFR79k9CJvknSGUNf,Pump Up The Jam - Edit,techno,Technotronic,Best Of,62,215040,False,Pump Up The Jam - Edit,Technotronic,pump up the jam edit,technotronic,pump up the jam edit | technotronic
1FpFPb1VH1ZXqT1xrhpeaS,TECHNOBOTS,techno,Sub Zero Project,TECHNOBOTS,49,142463,False,TECHNOBOTS,Sub Zero Project,technobots,sub zero project,technobots | sub zero project
3M0kbyztAQdd2gFbtaFibG,Techno,techno,EzeBoss,Techno,30,69600,False,Techno,EzeBoss,techno,ezeboss,techno | ezeboss
1XkSU5Rbomsn6z6vFBja0E,Techno Viking,techno,Will Sparks,"Nothing More, Nothing Less",41,208695,False,Techno Viking,Will Sparks,techno viking,will sparks,techno viking | will sparks
11KHnqxnmOx8W5PyplVGrO,Techno Syndrome 2021 (Mortal Kombat),techno,Benjamin Wallfisch,Mortal Kombat (Original Motion Picture Soundtrack),39,186760,False,Techno Syndrome 2021 (Mortal Kombat),Benjamin Wallfisch,techno syndrome 2021 mortal kombat,benjamin wallfisch,techno syndrome 2021 mortal kombat | benjamin wallfisch
1KsvkuGd3HnFq6yU52hdXl,Technicolour,techno,"Virtua, Akraa",Aether,31,177600,False,Technicolour,"Virtua, Akraa",technicolour,virtua akraa,technicolour | virtua akraa
2c3I3ew3iJ4xgiMQ7fA8Qf,Techno,techno,Destructo,Techno,33,225306,False,Techno,Destructo,techno,destructo,techno | destructo
7sUzjDK0ULcLBcd1YEAdIu,Techno Phonk,techno,qonran,Techno Phonk,44,133403,True,Techno Phonk,qonran,techno phonk,qonran,techno phonk | qonran
4yjlWacI4vXSwtE7Kq7rUH,Technologic - Radio Edit [Radio Edit],techno,Daft Punk,"Musique, Vol. 1",32,166586,False,Technologic - Radio Edit [Radio Edit],Daft Punk,technologic radio edit radio edit,da,technologic radio edit radio edit | da
4BAd7qy0ykrgyS3qJyCJ8U,TECHNO,techno,ZAPRAVKA,TECHNO,42,120000,False,TECHNO,ZAPRAVKA,techno,zapravka,techno | zapravka
6EBr7RwRlXUFFRbUEyXk3g,Techno Crari,techno,Nico Moreno,Techno Crari,40,319415,False,Techno Crari,Nico Moreno,techno crari,nico moreno,techno crari | nico moreno
1Pz0cWra46RQXwShCFIP0x,Techno,techno,Dimension,Techno,33,263793,False,Techno,Dimension,techno,dimension,techno | dimension
1gcckyCoTuQfuii0N8XxC5,Technology,techno,"Ludwig Von Drake, Chorus - Silly Classical Songs",Mickey Mouse Clubhouse,33,242613,False,Technology,"Ludwig Von Drake, Chorus - Silly Classical Songs",technology,ludwig von drake chorus silly classical songs,technology | ludwig von drake chorus silly classical songs
6EQBqFdAycZJyCTTaP1Btw,Technoblade,techno,Abtmelody,Technoblade,28,188024,False,Technoblade,Abtmelody,technoblade,abtmelody,technoblade | abtmelody
3kYMuLiKlEMCijY1BZuHFs,Techno,techno,DJ Franky,Techno,23,275725,False,Techno,DJ Franky,techno,dj franky,techno | dj franky
31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,techno,BENNETT,Vois sur ton chemin (Techno Mix),80,178156,False,Vois sur ton chemin - Techno Mix,BENNETT,vois sur ton chemin techno mix,bennett,vois sur ton chemin techno mix | bennett
3QmekeV3vw9993oXHQ7BJT,Techno Tree,techno,"Will Clarke, Ammara",Techno Tree,19,196250,False,Techno Tree,"Will Clarke, Ammara",techno tree,will clarke ammara,techno tree | will clarke ammara
2CcQBQomdpTg3q97rj2Gp7,Techno,techno,"Drezo, MASTERIA",Techno,21,222260,False,Techno,"Drezo, MASTERIA",techno,drezo masteria,techno | drezo masteria
4dsxlK3ju4g1g15Z7PM6XX,Techno Cumbia 2012,techno,Selena,Enamorada de Ti,35,194960,False,Techno Cumbia 2012,Selena,techno cumbia 2012,selena,techno cumbia 2012 | selena
2Q5qtG4goUGiejaHVHXrif,Techno Loves You Back,techno,"DNNS, GEWOONRAVES, Zentryc",Techno Loves You Back,31,318326,False,Techno Loves You Back,"DNNS, GEWOONRAVES, Zentryc",techno loves you back,dnns gewoonraves zentryc,techno loves you back | dnns gewoonraves zentryc
1T0wwdBeIodKhuQzu7yDa9,Techno,techno,"NEODRAMA, ORYMA",Techno,18,269419,False,Techno,"NEODRAMA, ORYMA",techno,neodrama oryma,techno | neodrama oryma
1JxPMtRcv7SnAbnvEkBA2D,Techno Droid,techno,HEDSHOT,HEDSHOT presents Cyber Breaks,25,130093,False,Techno Droid,HEDSHOT,techno droid,hedshot,techno droid | hedshot
0SpM99ZmNOlF6DOkddllun,Techno,techno,Brutus,Nest,11,215971,False,Techno,Brutus,techno,brutus,techno | brutus
0Qrso3yXM7oHIMHwmNMepN,Technoir (feat. Noir Deco),techno,"Perturbator, Noir Deco",I Am the Night,36,279227,False,Technoir (feat. Noir Deco),"Perturbator, Noir Deco",technoir,perturbator noir deco,technoir | perturbator noir deco
0RTlpgmj4xmkaknhr7C6F6,Techno Syndrome (Mortal Kombat),techno,"Harddope, KHXXMU, Phonkdope",Techno Syndrome (Mortal Kombat),37,109714,False,Techno Syndrome (Mortal Kombat),"Harddope, KHXXMU, Phonkdope",techno syndrome mortal kombat,harddope khxxmu phonkdope,techno syndrome mortal kombat | harddope khxxmu phonkdope
42mjcOT9Sq28fCu1zVDDcP,Techno,techno,"A-M-P, La Bouche, Pimp Genius, Left Gunz",Techno,18,252485,True,Techno,"A-M-P, La Bouche, Pimp Genius, Left Gunz",techno,amp la bouche pimp genius le,techno | amp la bouche pimp genius le
3IPfCWWIuQdHCPxkcagAmV,Techno,techno,DJ Sooselig,Techno,26,85474,False,Techno,DJ Sooselig,techno,dj sooselig,techno | dj sooselig
2JqbTRtUZmkTIHxPyBkurQ,Techno Prank,techno,Dubdogz,Techno Prank,53,203406,False,Techno Prank,Dubdogz,techno prank,dubdogz,techno prank | dubdogz
4XmREwff2DFYUdtdiT3yUj,Techno,techno,Amg,Techno,6,74007,False,Techno,Amg,techno,amg,techno | amg
6wOp7J5WBRuEgXUrlQ4q8Z,Technology,techno,DON BROCO,Technology,38,216533,False,Technology,DON BROCO,technology,don broco,technology | don broco
59XlVzr8XRY2ZyTFPyDrAN,Techno Pussy,techno,"ØTJE, GEWOONRAVES, Zentryc",Techno Pussy,30,314244,False,Techno Pussy,"ØTJE, GEWOONRAVES, Zentryc",techno pussy,øtje gewoonraves zentryc,techno pussy | øtje gewoonraves zentryc
44liLEJ2FQJ1g5kE7i5u7M,Techno,techno,"Ramsey Westwood, ZeroFloat",Techno,13,166285,False,Techno,"Ramsey Westwood, ZeroFloat",techno,ramsey westwood zerofloat,techno | ramsey westwood zerofloat
7F7N0yugLFgKXoEACgtzD8,"Dance For Me (1, 2, 3) - Stutter Techno",techno,"Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) [Stutter Techno]",67,147895,False,"Dance For Me (1, 2, 3) - Stutter Techno","Sonny Wern, Lyente, Quinten Circle, ZANA",dance for me 1 2 3 stutter techno,sonny wern lyente quinten circle zana,dance for me 1 2 3 stutter techno | sonny wern lyente quinten circle zana
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,78,194786,True,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
3k61DVTc0cj1SvKovTqxzA,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,43,194786,False,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
3Q7GOMBab3zrFA7RmwCdKJ,Trance You (ABGT582) - Mixed,trance,Dusky,Group Therapy 582 (DJ Mix),31,304866,False,Trance You (ABGT582) - Mixed,Dusky,trance you abgt582 mixed,dusky,trance you abgt582 mixed | dusky
4ALAJfIpZJSusb0XxEBukj,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS (Heroes Version),33,194786,True,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
08ehbdkgGjgg3s1qRE89AK,Trance - Sped Up Outro,trance,noturgf,Trance (Sped Up Outro),50,157519,True,Trance - Sped Up Outro,noturgf,trance sped up outro,noturgf,trance sped up outro | noturgf
6DCQhSTsTHBdE3Nr1xiykJ,Trance X I Know,trance,Danny Drum,Trance X I Know,45,150046,True,Trance X I Know,Danny Drum,trance x i know,danny drum,trance x i know | danny drum
1pB5cjSnQLAQcRyQ5YlDlB,Trance You (ABGT583) - Mixed,trance,Dusky,Group Therapy 583 (DJ Mix),16,255090,False,Trance You (ABGT583) - Mixed,Dusky,trance you abgt583 mixed,dusky,trance you abgt583 mixed | dusky
79hORDzsbz21srcYgJTgMV,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS (Heroes Version),45,194786,True,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),trance,"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,80,199920,True,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",too many nights,metro boomin future don toliver,too many nights | metro boomin future don toliver
0u19PefWd2fPyhPL7grgq5,Trance - ReBirth,trance,"Javier Santiago, Elena Pinderhughes",ReBirth - EP,43,97790,False,Trance - ReBirth,"Javier Santiago, Elena Pinderhughes",trance rebirth,javier santiago elena pinderhughes,trance rebirth | javier santiago elena pinderhughes
3iGxtTIbGtUJVMbnHyaPMM,Trance Dance,trance,ODIE,Trance Dance,42,225568,False,Trance Dance,ODIE,trance dance,odie,trance dance | odie
3VXJMNOJvgoqCxi2kFJyLf,Trance - Instrumental,trance,Metro Boomin,HEROES & VILLAINS (Heroes Version),33,194786,False,Trance - Instrumental,Metro Boomin,trance instrumental,metro boomin,trance instrumental | metro boomin
29J6MqlsGTUzUWQ9bmLcgs,Trance x I Know - 8D Audio,trance,"(((()))), surround.",Trance x I Know - 8D Audio,33,198144,True,Trance x I Know - 8D Audio,"(((()))), surround.",trance x i know 8d audio,surround,trance x i know 8d audio | surround
30grbEcU0bjk0FXcagn66m,Trance,trance,"SkySky, Cyanea, flavorce",Heavy Eyes,41,64615,False,Trance,"SkySky, Cyanea, flavorce",trance,skysky cyanea flavorce,trance | skysky cyanea flavorce
2MZSTRXanPxMZocXbMm8Ir,trance - outro version,trance,bbygirl,trance (outro version),38,60000,False,trance - outro version,bbygirl,trance outro version,bbygirl,trance outro version | bbygirl
43ZGVGoQMXyuuTl6NiFSNX,TRANCE,trance,Dro Kenji,F*CK YOUR FEELINGS,30,114285,True,TRANCE,Dro Kenji,trance,dro kenji,trance | dro kenji
0aE6elufAp2SW1BoxIx0UC,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS (Heroes Version),28,194786,False,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
1RPYYClQXRsLht86PWwymx,Trance,trance,"Elara S, Soothly",Skylines,43,59108,False,Trance,"Elara S, Soothly",trance,elara s soothly,trance | elara s soothly
2gxS2iIzPPxAha0nb0Y5qB,Trance x I Know - Remake Cover,trance,"renewwed, capella",Trance x I Know - Remake Cover,30,198144,True,Trance x I Know - Remake Cover,"renewwed, capella",trance x i know remake cover,renewwed capella,trance x i know remake cover | renewwed capella
0laosOCty6JemfcFLBG7Kj,Trance,trance,Rupert Gregson-Williams,The Alienist (Original Series Soundtrack),38,75840,False,Trance,Rupert Gregson-Williams,trance,rupert gregsonwilliams,trance | rupert gregsonwilliams
2rdLQ1GIU59HwsccasvDzI,Trance,trance,ILYAdrian,Trance,25,116121,False,Trance,ILYAdrian,trance,ilyadrian,trance | ilyadrian
1DL8sQcR4hUsaSisoFnQkR,Trance (feat. Karlae & Yung Bleu),trance,"Young Stoner Life, Karlae, Yung Bleu",Slime Language 2,34,196693,True,Trance (feat. Karlae & Yung Bleu),"Young Stoner Life, Karlae, Yung Bleu",trance,young stoner life karlae yung bleu,trance | young stoner life karlae yung bleu
0aiBkiwROTevNB0au6vLMH,Trance Music for Racing Game,trance,Bobby Cole,The Sound of Rugby,41,319059,False,Trance Music for Racing Game,Bobby Cole,trance music for racing game,bobby cole,trance music for racing game | bobby cole
2Doqhmcb4WoUS0gqRyOaN8,Trance (with Travis Scott & Young Thug) - ChoppedNotSlopped,trance,"Metro Boomin, Travis Scott, Young Thug, OG Ron C, DJ Candlestick",HEROES & VILLAINS (Villains Version),30,259812,True,Trance (with Travis Scott & Young Thug) - ChoppedNotSlopped,"Metro Boomin, Travis Scott, Young Thug, OG Ron C, DJ Candlestick",trance with travis scott young thug choppednotslopped,metro boomin travis scott young thug og ron c dj candlestick,trance with travis scott young thug choppednotslopped | metro boomin travis scott young thug og ron c dj candlestick
0unQeS0EI5x0yy6FESGudf,Trance,trance,"Arkei, Chillhop World",De viaje,32,150260,False,Trance,"Arkei, Chillhop World",trance,arkei chillhop world,trance | arkei chillhop world
5KhuQ56d91AIfY52S2PcU3,Trance (with Travis Scott & Young Thug),trance,"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS (Villains Version),31,194786,True,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",trance with travis scott young thug,metro boomin travis scott young thug,trance with travis scott young thug | metro boomin travis scott young thug
44sMUkJibHAS7ynQhnOUvC,trance x i know - sped up + reverb,trance,"pearl, fast forward >>",trance x i know - sped up + reverb,30,180154,False,trance x i know - sped up + reverb,"pearl, fast forward >>",trance x i know sped up reverb,pearl fast forward,trance x i know sped up reverb | pearl fast forward
7ji6hvGIS6g4es6m45XV3F,Trance (TikTok Version) [I move so far in time],trance,Ellis Madden,Trance (TikTok Version) [I move so far in time],20,188813,False,Trance (TikTok Version) [I move so far in time],Ellis Madden,trance tiktok version i move so far in time,ellis madden,trance tiktok version i move so far in time | ellis madden
5fcTQdhuR2FBg7d6mflw3x,Tranceformation,trance,Enrico Carmona,Relaxing Music,35,168839,False,Tranceformation,Enrico Carmona,tranceformation,enrico carmona,tranceformation | enrico carmona
11LsDVqzLyg2FntzWTWSnX,Crystal Clear Waterfall,trance,Trance King,Cold Sunflares,22,165559,False,Crystal Clear Waterfall,Trance King,crystal clear waterfall,trance king,crystal clear waterfall | trance king
5fp6m6Zo4LetiWaMMrPjy5,Dreamscape,trance,009 Sound System,009 Sound System,44,277489,False,Dreamscape,009 Sound System,dreamscape,009 sound system,dreamscape | 009 sound system
1m4eRKFDAB8OCWkKIPxDh2,Tree Takeover,trance,Trance King,Cold Sunflares,22,209988,False,Tree Takeover,Trance King,tree takeover,trance king,tree takeover | trance king
4Ja7Jxv49Lv3jD2LSehRc4,Misty Morning,trance,Trance King,Cold Sunflares,22,202934,False,Misty Morning,Trance King,misty morning,trance king,misty morning | trance king
6iil6Nz3HjspC57jkrLajw,Trance Elixir (Instrumental),trance,"Tujuh Dua Band, Indra Jaya",Merana,43,244463,False,Trance Elixir (Instrumental),"Tujuh Dua Band, Indra Jaya",trance elixir instrumental,tujuh dua band indra jaya,trance elixir instrumental | tujuh dua band indra jaya
4cmfVlTbq8gwDVr1feuuFK,Desert Trails,trance,Trance King,Cold Sunflares,22,120000,False,Desert Trails,Trance King,desert trails,trance king,desert trails | trance king
4e0Fl1XSm9sxGTVzEHBOPV,Trance,trance,Thirty Seconds,Trance,22,74945,False,Trance,Thirty Seconds,trance,thirty seconds,trance | thirty seconds
6C9xKjbWdln77QBCNbGMN0,Trance II,trance,J-Luv Da Prince,Trance II,19,148201,True,Trance II,J-Luv Da Prince,trance ii,jluv da prince,trance ii | jluv da prince
